,AFD,CDUCSU,FDP,GRUENE,LINKE,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,SPD - norm
2021-05-15,0.2,0.23333333333333334,0.26666666666666666,0.9333333333333333,0.85,0.7333333333333333,0.003758312602654633,0.0024958078696689394,0.0022106861862006624,0.00764377280191744,0.005318530318732919,0.005930071611783829
2021-05-16,0.2,0.21666666666666667,0.26666666666666666,0.9333333333333333,0.8166666666666667,0.6833333333333333,0.003758312602654633,0.0023106226844837544,0.0022106861862006624,0.007696610966168648,0.005104855105057705,0.005592233773945991
2021-05-17,0.16666666666666666,0.21666666666666667,0.2833333333333333,0.95,0.8,0.6833333333333333,0.0029453044725733317,0.0023106226844837544,0.0023043191450021604,0.007975177712946013,0.005108689519695966,0.005782167297212847
2021-05-18,0.18333333333333332,0.21666666666666667,0.3,0.95,0.8,0.6666666666666666,0.003139102922185735,0.0023106226844837544,0.0024154302561132713,0.007975177712946013,0.0051683101159019276,0.005624934592810331
2021-05-19,0.18333333333333332,0.23333333333333334,0.3,0.9166666666666666,0.8,0.65,0.003139102922185735,0.002453072826933897,0.0022282957531892947,0.007680322928927142,0.005114395052862777,0.0054582679261436645
2021-05-20,0.18333333333333332,0.23333333333333334,0.3,0.95,0.8333333333333334,0.6333333333333333,0.003139102922185735,0.002453072826933897,0.0022282957531892947,0.007898187852674418,0.0053081935024751805,0.005358467526942068
2021-05-21,0.16666666666666666,0.18333333333333332,0.2833333333333333,0.8166666666666667,0.7833333333333333,0.6,0.0028826926657754782,0.0018037221775832476,0.002109248134141676,0.006827386819082687,0.005024102593384272,0.0050601519625261306
2021-05-22,0.16666666666666666,0.16666666666666666,0.3,0.7833333333333333,0.7833333333333333,0.6,0.0028826926657754782,0.0016671101557253242,0.00243068652798106,0.006556384109055587,0.005024102593384272,0.005041458534741794
2021-05-23,0.16666666666666666,0.16666666666666666,0.3,0.7833333333333333,0.8,0.6333333333333333,0.0028826926657754782,0.0017555394123200485,0.00243068652798106,0.006556384109055587,0.005350899979005187,0.005283004428461601
2021-05-24,0.15,0.15,0.3,0.7666666666666667,0.7833333333333333,0.6166666666666667,0.0026932987263815393,0.0016364917932724294,0.00243068652798106,0.006462222150486849,0.005263180680759572,0.005179484759724541
2021-05-25,0.15,0.15,0.31666666666666665,0.75,0.7833333333333333,0.5833333333333334,0.0026932987263815393,0.0016364917932724294,0.0025541433181045167,0.006346481409746109,0.005263180680759572,0.004949599702253277
2021-05-26,0.15,0.15,0.31666666666666665,0.7833333333333333,0.8166666666666667,0.6,0.0026932987263815393,0.0016364917932724294,0.0025541433181045167,0.0066197054534619555,0.0055457703570500365,0.005078798668661546
2021-05-27,0.16666666666666666,0.16666666666666666,0.31666666666666665,0.8,0.95,0.6166666666666667,0.002855111024116167,0.0018372950061238348,0.0025541433181045167,0.00678977348067284,0.006330084082540233,0.005230601958288877
2021-05-28,0.16666666666666666,0.16666666666666666,0.3,0.8,0.95,0.6,0.0027327334017385446,0.0018372950061238348,0.002372983897814662,0.006806973343073941,0.006330084082540233,0.005027349925768551
2021-05-29,0.15,0.16666666666666666,0.3,0.8,0.9333333333333333,0.6,0.0024639161974374696,0.0018372950061238348,0.002372983897814662,0.006770407597864053,0.006158262776698308,0.005027349925768551
2021-05-30,0.15,0.16666666666666666,0.3,0.8,0.9166666666666666,0.5833333333333334,0.0024639161974374696,0.0018372950061238348,0.002372983897814662,0.006770407597864053,0.005993246275048143,0.004909146616075879
2021-05-31,0.15,0.16666666666666666,0.2833333333333333,0.8,0.9166666666666666,0.5833333333333334,0.0024639161974374696,0.0018372950061238348,0.0022305337553645195,0.006770407597864053,0.005993246275048143,0.004909146616075879
2021-06-01,0.15,0.15,0.2833333333333333,0.8,0.9333333333333333,0.5833333333333334,0.0024639161974374696,0.0016599900415848279,0.0022305337553645195,0.006770407597864053,0.006080051830603698,0.004909146616075879
2021-06-02,0.15,0.15,0.2833333333333333,0.7833333333333333,0.9666666666666667,0.5833333333333334,0.0022356950185120654,0.0016599900415848279,0.0022305337553645195,0.006548185375641832,0.006434661759681712,0.004909146616075879
2021-06-03,0.15,0.15,0.2833333333333333,0.8,1.0166666666666666,0.5666666666666667,0.0022356950185120654,0.0016599900415848279,0.0022305337553645195,0.006716535543992,0.006822258658906518,0.004652736359665623
2021-06-04,0.15,0.15,0.2833333333333333,0.8,1.0166666666666666,0.5666666666666667,0.0022356950185120654,0.0016599900415848279,0.0022305337553645195,0.006716535543992,0.006822258658906518,0.004652736359665623
2021-06-05,0.15,0.15,0.2833333333333333,0.7666666666666667,1.0,0.5333333333333333,0.0022356950185120654,0.0016599900415848279,0.0022305337553645195,0.006289185116641572,0.006669353460129759,0.0042904175190859135
2021-06-06,0.15,0.15,0.2833333333333333,0.7333333333333333,0.9833333333333333,0.5333333333333333,0.0022356950185120654,0.0016599900415848279,0.0022305337553645195,0.0060346921348758634,0.006504336958479595,0.0042904175190859135
2021-06-07,0.13333333333333333,0.15,0.2833333333333333,0.7166666666666667,0.9833333333333333,0.5166666666666667,0.0019088976328911504,0.0016599900415848279,0.0022305337553645195,0.005838613703503314,0.006504336958479595,0.003989042114555168
2021-06-08,0.15,0.15,0.3,0.7166666666666667,0.9833333333333333,0.5333333333333333,0.002161422885416403,0.0016599900415848279,0.0023834389541412776,0.005883139633309495,0.006504336958479595,0.004114355397763189
2021-06-09,0.16666666666666666,0.16666666666666666,0.3,0.7166666666666667,0.9833333333333333,0.5333333333333333,0.0024590419330354505,0.0018024401840349702,0.0023834389541412776,0.005883139633309495,0.006504336958479595,0.004114355397763189
2021-06-10,0.16666666666666666,0.16666666666666666,0.3,0.7,0.9833333333333333,0.55,0.0024590419330354505,0.0018024401840349702,0.0023834389541412776,0.005695850071019932,0.006504336958479595,0.004247688731096521
2021-06-11,0.15,0.2,0.3,0.7166666666666667,0.9333333333333333,0.65,0.0021322445474145357,0.0021769720192409627,0.0023834389541412776,0.0057791834043532655,0.006154355265214319,0.004550581355661113
2021-06-12,0.15,0.2,0.2833333333333333,0.7166666666666667,0.9166666666666666,0.65,0.0021322445474145357,0.0021769720192409627,0.002319336390038714,0.0057791834043532655,0.006065597028449946,0.004550581355661113
2021-06-13,0.15,0.2,0.2833333333333333,0.7166666666666667,0.8666666666666667,0.65,0.0021322445474145357,0.0021769720192409627,0.002319336390038714,0.0057791834043532655,0.005762566725419643,0.004550581355661113
2021-06-14,0.13333333333333333,0.23333333333333334,0.2833333333333333,0.6666666666666666,0.8166666666666667,0.65,0.0019406736661884822,0.002783032625301569,0.002319336390038714,0.005348148921594645,0.005547974450741532,0.004779465946247831
2021-06-15,0.13333333333333333,0.23333333333333334,0.2833333333333333,0.65,0.85,0.65,0.0019406736661884822,0.002783032625301569,0.002319336390038714,0.005209333480029335,0.005859500930492311,0.004779465946247831
2021-06-16,0.13333333333333333,0.23333333333333334,0.2833333333333333,0.65,0.85,0.6666666666666666,0.0019406736661884822,0.002783032625301569,0.002319336390038714,0.005240390923877476,0.005859500930492311,0.004936698650650347
2021-06-17,0.13333333333333333,0.23333333333333334,0.38333333333333336,0.65,0.85,0.65,0.0019406736661884822,0.002783032625301569,0.0034062929117778446,0.005240390923877476,0.005859500930492311,0.004821756121914714
2021-06-18,0.13333333333333333,0.23333333333333334,0.38333333333333336,0.6166666666666667,0.8833333333333333,0.6666666666666666,0.0019406736661884822,0.002783032625301569,0.0034062929117778446,0.005083158219474961,0.006124051195042575,0.004976077109569035
2021-06-19,0.13333333333333333,0.25,0.4,0.6166666666666667,0.85,0.6666666666666666,0.0019406736661884822,0.0030052548475237913,0.0036070961246292502,0.005083158219474961,0.005955701026692407,0.005057095628087554
2021-06-20,0.13333333333333333,0.26666666666666666,0.43333333333333335,0.6666666666666666,0.8333333333333334,0.7,0.0019406736661884822,0.003278478891239638,0.0040136001896699,0.005671393513592608,0.005859915586079381,0.00538072022355681
2021-06-21,0.13333333333333333,0.25,0.36666666666666664,0.6333333333333333,0.7666666666666667,0.6833333333333333,0.0021472263727411885,0.0031384228688306746,0.003673464135248132,0.005480738584120038,0.005435287135973224,0.005296117854690482
2021-06-22,0.13333333333333333,0.25,0.5166666666666667,0.7,0.8,0.7333333333333333,0.0021472263727411885,0.0031384228688306746,0.004923464135248132,0.005803112686981945,0.005675728735756487,0.005577954640674038
2021-06-23,0.13333333333333333,0.25,0.5666666666666667,0.7333333333333333,0.8333333333333334,0.7833333333333333,0.0021472263727411885,0.0031384228688306746,0.005329968200288782,0.006041207925077184,0.005871807167129036,0.00584942125200993
2021-06-24,0.13333333333333333,0.25,0.55,0.7166666666666667,0.8666666666666667,0.8,0.0021472263727411885,0.0031384228688306746,0.005118997736153761,0.005886886937422863,0.006115116169562126,0.006002326450786688
2021-06-25,0.13333333333333333,0.26666666666666666,0.5333333333333333,0.7,0.8666666666666667,0.8,0.0021472263727411885,0.003297153027560833,0.004961765031751246,0.005705727517133008,0.006115116169562126,0.0059433966912581255
2021-06-26,0.13333333333333333,0.26666666666666666,0.5333333333333333,0.7,0.8666666666666667,0.8166666666666667,0.0021472263727411885,0.003297153027560833,0.004961765031751246,0.005705727517133008,0.006115116169562126,0.006199806947668382
2021-06-27,0.13333333333333333,0.25,0.5166666666666667,0.6666666666666666,0.8666666666666667,0.8166666666666667,0.0021472263727411885,0.003074930805338611,0.004810249880236094,0.005405427216832708,0.006283536250772904,0.006199806947668382
2021-06-28,0.13333333333333333,0.25,0.5166666666666667,0.6333333333333333,0.8166666666666667,0.8166666666666667,0.0021472263727411885,0.003074930805338611,0.004810249880236094,0.00518171357030027,0.006047687194169131,0.006230913081798032
2021-06-29,0.13333333333333333,0.25,0.5166666666666667,0.6333333333333333,0.8166666666666667,0.8333333333333334,0.0021472263727411885,0.003074930805338611,0.004810249880236094,0.00518171357030027,0.006053976502345231,0.006379722605607556
2021-06-30,0.13333333333333333,0.26666666666666666,0.5333333333333333,0.65,0.8166666666666667,0.8333333333333334,0.0021472263727411885,0.003297153027560833,0.005006328311608643,0.0053119219036336035,0.006053976502345231,0.006379722605607556
2021-07-01,0.15,0.25,0.5166666666666667,0.6666666666666666,0.8166666666666667,0.85,0.0023480295855925946,0.00311400284441065,0.004753803059083391,0.005442130236966936,0.006053976502345231,0.006504100715060293
2021-07-02,0.15,0.25,0.5333333333333333,0.6666666666666666,0.8166666666666667,0.8666666666666667,0.0023480295855925946,0.00311400284441065,0.004982113561366496,0.005442130236966936,0.006053976502345231,0.006672450883410462
2021-07-03,0.13333333333333333,0.23333333333333334,0.5333333333333333,0.6666666666666666,0.8166666666666667,0.85,0.0020606732637535137,0.002986776381306324,0.004982113561366496,0.005442130236966936,0.006092132790501519,0.006611400822360401
2021-07-04,0.13333333333333333,0.23333333333333334,0.5333333333333333,0.6166666666666667,0.7833333333333333,0.8833333333333333,0.0020606732637535137,0.002986776381306324,0.004982113561366496,0.005180350132254894,0.005922064763290634,0.0070333417506304435
2021-07-05,0.13333333333333333,0.23333333333333334,0.5333333333333333,0.6166666666666667,0.8,0.8833333333333333,0.0020606732637535137,0.002986776381306324,0.004982113561366496,0.005180350132254894,0.006062120785699598,0.0070333417506304435
2021-07-06,0.13333333333333333,0.25,0.5666666666666667,0.6166666666666667,0.7833333333333333,0.8666666666666667,0.0020606732637535137,0.003221518165343883,0.005648780228033163,0.005228806296329719,0.006093889045965932,0.006933541351428847
2021-07-07,0.15,0.25,0.5833333333333334,0.6166666666666667,0.7833333333333333,0.85,0.002285898488978739,0.003221518165343883,0.005963245636838194,0.005228806296329719,0.006093889045965932,0.00680727872516622
2021-07-08,0.15,0.25,0.5833333333333334,0.6166666666666667,0.75,0.85,0.002285898488978739,0.003221518165343883,0.005963245636838194,0.005191690528876874,0.005837478789555676,0.00680727872516622
2021-07-09,0.16666666666666666,0.23333333333333334,0.5833333333333334,0.6333333333333333,0.75,0.8666666666666667,0.0025081207112009614,0.0030022199197298483,0.005963245636838194,0.005361758556087759,0.005837478789555676,0.0070105307576865455
2021-07-10,0.16666666666666666,0.23333333333333334,0.5833333333333334,0.6166666666666667,0.75,0.8666666666666667,0.0025081207112009614,0.0030022199197298483,0.005963245636838194,0.005226257201074209,0.005837478789555676,0.0070105307576865455
2021-07-11,0.18333333333333332,0.23333333333333334,0.5833333333333334,0.6166666666666667,0.7666666666666667,0.8666666666666667,0.002724570927651178,0.0030022199197298483,0.005963245636838194,0.005226257201074209,0.006106295993856751,0.0070105307576865455
2021-07-12,0.23333333333333334,0.23333333333333334,0.5833333333333334,0.6166666666666667,0.75,0.8833333333333333,0.0036174280705083208,0.0030022199197298483,0.005963245636838194,0.005226257201074209,0.005928991029317743,0.007283754801402393
2021-07-13,0.23333333333333334,0.23333333333333334,0.5833333333333334,0.5833333333333334,0.7666666666666667,0.8833333333333333,0.0036174280705083208,0.0030022199197298483,0.005963245636838194,0.0048861211466524395,0.006060224625118268,0.007283754801402393
2021-07-14,0.23333333333333334,0.23333333333333334,0.5666666666666667,0.5833333333333334,0.7666666666666667,0.9166666666666666,0.0036174280705083208,0.002975163642673571,0.005878643267971865,0.0048861211466524395,0.006060224625118268,0.007650055167702759
2021-07-15,0.23333333333333334,0.23333333333333334,0.5666666666666667,0.5833333333333334,0.7666666666666667,0.9166666666666666,0.0036174280705083208,0.002975163642673571,0.005878643267971865,0.004822885311479518,0.006060224625118268,0.007650055167702759
2021-07-16,0.23333333333333334,0.23333333333333334,0.55,0.55,0.75,0.85,0.0036174280705083208,0.002975163642673571,0.0057850103091703665,0.004460566470899808,0.005898412327383641,0.007032771217085476
2021-07-17,0.21666666666666667,0.23333333333333334,0.5333333333333333,0.55,0.7166666666666667,0.85,0.0034236296208959177,0.002975163642673571,0.005673899198059256,0.004460566470899808,0.005676190105161419,0.007032771217085476
2021-07-18,0.21666666666666667,0.21666666666666667,0.5166666666666667,0.5333333333333333,0.6833333333333333,0.85,0.0034236296208959177,0.0028327135002234284,0.005527700367649899,0.004335253187691788,0.00548679616576748,0.007032771217085476
2021-07-19,0.21666666666666667,0.21666666666666667,0.5166666666666667,0.5166666666666667,0.65,0.85,0.0034236296208959177,0.0028327135002234284,0.005527700367649899,0.004311186713556915,0.005292997716155076,0.007032771217085476
2021-07-20,0.21666666666666667,0.21666666666666667,0.5166666666666667,0.5,0.6666666666666666,0.8,0.0034236296208959177,0.0028327135002234284,0.005527700367649899,0.004181987747148646,0.00562633104948841,0.006731566397808367
2021-07-21,0.21666666666666667,0.21666666666666667,0.48333333333333334,0.5166666666666667,0.6833333333333333,0.7833333333333333,0.0034236296208959177,0.0028327135002234284,0.005270746100794643,0.004323230685001752,0.005809481232638593,0.006612518778760748
2021-07-22,0.21666666666666667,0.2,0.48333333333333334,0.5166666666666667,0.7,0.75,0.0034236296208959177,0.002624380166890095,0.005270746100794643,0.004323230685001752,0.005782984147317979,0.0063709728850409415
2021-07-23,0.21666666666666667,0.2,0.48333333333333334,0.5166666666666667,0.7,0.7666666666666667,0.0034236296208959177,0.002624380166890095,0.005270746100794643,0.004323230685001752,0.005782984147317979,0.00653932305339111
2021-07-24,0.21666666666666667,0.2,0.4666666666666667,0.5166666666666667,0.7,0.7833333333333333,0.0034236296208959177,0.002624380166890095,0.005147289310671186,0.004323230685001752,0.005782984147317979,0.006836942101010157
2021-07-25,0.21666666666666667,0.2,0.4666666666666667,0.48333333333333334,0.65,0.7666666666666667,0.0034236296208959177,0.002624380166890095,0.005147289310671186,0.0040500066412859055,0.005389283359916403,0.006707743134601888
2021-07-26,0.2,0.18333333333333332,0.48333333333333334,0.4666666666666667,0.5166666666666667,0.7333333333333333,0.00326181732316129,0.0024235769540386894,0.005334555228274183,0.003879938614075021,0.004604969634426207,0.006384118539132633
2021-07-27,0.18333333333333332,0.18333333333333332,0.48333333333333334,0.45,0.5166666666666667,0.7333333333333333,0.003005407066751034,0.0024235769540386894,0.005334555228274183,0.003716539921264564,0.004604969634426207,0.006384118539132633
2021-07-28,0.18333333333333332,0.18333333333333332,0.48333333333333334,0.48333333333333334,0.5666666666666667,0.75,0.003005407066751034,0.0024235769540386894,0.005334555228274183,0.003911419892918386,0.005036004117184828,0.006565277959422488
2021-07-29,0.2,0.18333333333333332,0.48333333333333334,0.48333333333333334,0.5666666666666667,0.75,0.003411911131791684,0.0024235769540386894,0.005334555228274183,0.003911419892918386,0.005036004117184828,0.006565277959422488
2021-07-30,0.2,0.18333333333333332,0.48333333333333334,0.48333333333333334,0.5833333333333334,0.75,0.003411911131791684,0.0024235769540386894,0.005334555228274183,0.003911419892918386,0.005213309081723835,0.006565277959422488
2021-07-31,0.2,0.18333333333333332,0.48333333333333334,0.48333333333333334,0.5666666666666667,0.75,0.003411911131791684,0.0024235769540386894,0.005334555228274183,0.003911419892918386,0.00512650352616828,0.006565277959422488
2021-08-01,0.18333333333333332,0.18333333333333332,0.48333333333333334,0.5,0.5333333333333333,0.75,0.003177169347754125,0.0024235769540386894,0.005334555228274183,0.004193905768624601,0.004771893597090266,0.006565277959422488
2021-08-02,0.2,0.18333333333333332,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.75,0.003517305402175894,0.0024235769540386894,0.005334555228274183,0.004025555600274432,0.00438429669786546,0.006565277959422488
2021-08-03,0.21666666666666667,0.2,0.5,0.5,0.5,0.7833333333333333,0.0038441027877968085,0.0027159746148574027,0.00563217427589323,0.004217126481500485,0.004502500007558132,0.00686026321015995
2021-08-04,0.23333333333333334,0.2,0.5,0.5333333333333333,0.5,0.7833333333333333,0.004136500448615522,0.0027159746148574027,0.00563217427589323,0.004553826818200823,0.004502500007558132,0.00686026321015995
2021-08-05,0.25,0.2,0.5,0.5166666666666667,0.5166666666666667,0.7833333333333333,0.004321685633800708,0.0027159746148574027,0.00563217427589323,0.004395096659470663,0.0046232729544180345,0.00686026321015995
2021-08-06,0.25,0.2,0.5,0.5166666666666667,0.55,0.75,0.004321685633800708,0.0027159746148574027,0.00563217427589323,0.004395096659470663,0.0048580147384555935,0.006536638614690695
2021-08-07,0.23333333333333334,0.2,0.48333333333333334,0.5,0.5833333333333334,0.7333333333333333,0.004069160381275455,0.0027159746148574027,0.005479269077116472,0.004250169123238779,0.005341106525895207,0.0064113253314826745
2021-08-08,0.23333333333333334,0.18333333333333332,0.5,0.5,0.6,0.7333333333333333,0.004141911704026778,0.0025735244724072602,0.005885773142157122,0.004250169123238779,0.005509456694245376,0.0064113253314826745
2021-08-09,0.23333333333333334,0.21666666666666667,0.5,0.5,0.6,0.75,0.004141911704026778,0.0030710369102182056,0.005885773142157122,0.004283237906307563,0.005509456694245376,0.0066403108387290515
2021-08-10,0.23333333333333334,0.18333333333333332,0.5,0.48333333333333334,0.5833333333333334,0.6166666666666667,0.004141911704026778,0.002696505075012213,0.005885773142157122,0.00419990457297423,0.0054265379546102185,0.0061026764301269
2021-08-11,0.23333333333333334,0.18333333333333332,0.5,0.5166666666666667,0.5666666666666667,0.6166666666666667,0.004141911704026778,0.002696505075012213,0.005885773142157122,0.004550781765956686,0.0053107972138694785,0.0061026764301269
2021-08-12,0.23333333333333334,0.18333333333333332,0.5,0.5333333333333333,0.5833333333333334,0.6166666666666667,0.004141911704026778,0.002696505075012213,0.005885773142157122,0.004714180458767144,0.005479147382219647,0.0061026764301269
2021-08-13,0.23333333333333334,0.15,0.5,0.6,0.6,0.5666666666666667,0.004141911704026778,0.0020904444689516066,0.005885773142157122,0.005387581132167817,0.00559992032907955,0.0055707615365098795
2021-08-14,0.23333333333333334,0.15,0.5,0.6,0.5666666666666667,0.5666666666666667,0.004141911704026778,0.0020904444689516066,0.005885773142157122,0.005424993835859204,0.005288393849328771,0.0055707615365098795
2021-08-15,0.23333333333333334,0.16666666666666666,0.5166666666666667,0.5833333333333334,0.6,0.55,0.004141911704026778,0.0023468547253618632,0.006006546089017026,0.005264737425602794,0.005515151218943284,0.005413528832107364
2021-08-16,0.25,0.16666666666666666,0.4166666666666667,0.6,0.6666666666666666,0.55,0.004327096889211963,0.0023468547253618632,0.004919589567277895,0.005372962533827902,0.005857031560823625,0.005413528832107364
2021-08-17,0.25,0.16666666666666666,0.43333333333333335,0.6166666666666667,0.6333333333333333,0.55,0.004327096889211963,0.0023468547253618632,0.005079845977534306,0.005472762933029498,0.005592481296273361,0.005446473762056039
2021-08-18,0.26666666666666666,0.15,0.43333333333333335,0.6333333333333333,0.65,0.5333333333333333,0.0045463951348259975,0.002124632503139641,0.00505825423421695,0.005599989396133824,0.005733724234126467,0.005261288576870854
2021-08-19,0.26666666666666666,0.13333333333333333,0.4,0.5833333333333334,0.6666666666666666,0.5166666666666667,0.0045463951348259975,0.0018514084594237938,0.004651750169176299,0.005011754102016178,0.005874967171979575,0.005101062674212056
2021-08-20,0.25,0.13333333333333333,0.4166666666666667,0.5666666666666667,0.6666666666666666,0.5333333333333333,0.004083432171863035,0.0018514084594237938,0.004796677705408184,0.004891850025277569,0.005874967171979575,0.005317512890662273
2021-08-21,0.25,0.13333333333333333,0.26666666666666666,0.48333333333333334,0.6166666666666667,0.4666666666666667,0.004083432171863035,0.0018514084594237938,0.0035466777054081835,0.00443397456740211,0.00554816978635866,0.004932156435941656
2021-08-22,0.25,0.13333333333333333,0.21666666666666667,0.45,0.6333333333333333,0.4166666666666667,0.004083432171863035,0.0018514084594237938,0.0031401736403675333,0.004195879329306872,0.00600144200433676,0.004699845271730851
2021-08-23,0.25,0.13333333333333333,0.21666666666666667,0.45,0.6,0.4,0.004083432171863035,0.0018514084594237938,0.0031401736403675333,0.004195879329306872,0.00575813300190367,0.004546940072954092
2021-08-24,0.25,0.11666666666666667,0.23333333333333334,0.45,0.6,0.38333333333333336,0.004083432171863035,0.0016926783006936351,0.0033485069737008667,0.004195879329306872,0.00575813300190367,0.004447139673752496
2021-08-25,0.25,0.11666666666666667,0.23333333333333334,0.45,0.6333333333333333,0.38333333333333336,0.004083432171863035,0.0016926783006936351,0.0033485069737008667,0.004195879329306872,0.005984890371518183,0.004285426387039209
2021-08-26,0.25,0.11666666666666667,0.25,0.4666666666666667,0.6333333333333333,0.38333333333333336,0.004083432171863035,0.0016926783006936351,0.0035517590062211922,0.004313250221325652,0.005803012064639876,0.004285426387039209
2021-08-27,0.26666666666666666,0.13333333333333333,0.25,0.4666666666666667,0.6333333333333333,0.36666666666666664,0.004328530211078721,0.0019614955049947103,0.0035517590062211922,0.004313250221325652,0.005803012064639876,0.004108121422500202
2021-08-28,0.26666666666666666,0.15,0.25,0.4666666666666667,0.6333333333333333,0.35,0.004328530211078721,0.002243981380700925,0.0035517590062211922,0.004313250221325652,0.005824176085803897,0.003959311898690678
2021-08-29,0.26666666666666666,0.15,0.23333333333333334,0.4666666666666667,0.6333333333333333,0.35,0.004328530211078721,0.0021034585048839314,0.0033556805748486433,0.0042288294337798635,0.005824176085803897,0.003959311898690678
2021-08-30,0.25,0.15,0.23333333333333334,0.45,0.6333333333333333,0.3333333333333333,0.004127726998227315,0.0021034585048839314,0.0033556805748486433,0.004098621100446531,0.005824176085803897,0.003834933789237942
2021-08-31,0.25,0.15,0.21666666666666667,0.48333333333333334,0.65,0.31666666666666665,0.004127726998227315,0.0021034585048839314,0.0031273700725655386,0.004347377319352003,0.005925186186813998,0.0036665836208877732
2021-09-01,0.26666666666666666,0.15,0.21666666666666667,0.48333333333333334,0.6833333333333333,0.3,0.004498097368597686,0.0021034585048839314,0.0031273700725655386,0.004347377319352003,0.0059818755292176265,0.003410173364477517
2021-09-02,0.26666666666666666,0.15,0.21666666666666667,0.48333333333333334,0.6833333333333333,0.26666666666666666,0.004498097368597686,0.0021034585048839314,0.0031273700725655386,0.004347377319352003,0.0059818755292176265,0.0029882324362074746
2021-09-03,0.26666666666666666,0.15,0.21666666666666667,0.5,0.6833333333333333,0.26666666666666666,0.004498097368597686,0.0021034585048839314,0.0031273700725655386,0.004489827461802145,0.0059328941880472785,0.0029882324362074746
2021-09-04,0.26666666666666666,0.13333333333333333,0.18333333333333332,0.48333333333333334,0.7,0.26666666666666666,0.004498097368597686,0.001868716720846373,0.0024607034058988717,0.004326428768991687,0.006188207267493862,0.0029882324362074746
2021-09-05,0.25,0.13333333333333333,0.16666666666666666,0.48333333333333334,0.7,0.2833333333333333,0.00427287214337246,0.001868716720846373,0.0021462379970938403,0.004326428768991687,0.006188207267493862,0.003160053742049399
2021-09-06,0.25,0.13333333333333333,0.16666666666666666,0.5166666666666667,0.7166666666666667,0.2833333333333333,0.00427287214337246,0.001868716720846373,0.0021462379970938403,0.0044556082277800845,0.006289833283754025,0.003160053742049399
2021-09-07,0.25,0.13333333333333333,0.18333333333333332,0.5,0.7166666666666667,0.26666666666666666,0.004292195814870045,0.001868716720846373,0.0022497576658309006,0.0042855402005692,0.006289833283754025,0.0029568017095290737
2021-09-08,0.25,0.13333333333333333,0.18333333333333332,0.5,0.7166666666666667,0.26666666666666666,0.004292195814870045,0.001868716720846373,0.0022497576658309006,0.0042855402005692,0.006289833283754025,0.0029568017095290737
2021-09-09,0.23333333333333334,0.13333333333333333,0.18333333333333332,0.5333333333333333,0.7,0.2833333333333333,0.004075745598419829,0.001868716720846373,0.0022497576658309006,0.00446572038074938,0.00602101607945295,0.003047876390767689
2021-09-10,0.18333333333333332,0.13333333333333333,0.18333333333333332,0.55,0.7,0.26666666666666666,0.0031828884555626857,0.001868716720846373,0.0022497576658309006,0.00456041735044635,0.00602101607945295,0.0027746523470518424
2021-09-11,0.18333333333333332,0.13333333333333333,0.18333333333333332,0.5666666666666667,0.6833333333333333,0.26666666666666666,0.0031828884555626857,0.001868716720846373,0.0022497576658309006,0.004735855946937578,0.005889782483652425,0.0027746523470518424
2021-09-12,0.18333333333333332,0.11666666666666667,0.18333333333333332,0.5666666666666667,0.7333333333333333,0.23333333333333334,0.0031828884555626857,0.0016793227814524336,0.0022497576658309006,0.004735855946937578,0.006296286548693076,0.002408351980751476
2021-09-13,0.18333333333333332,0.11666666666666667,0.2,0.55,0.7333333333333333,0.25,0.0031828884555626857,0.0016793227814524336,0.0023572845475513305,0.0046254806709993875,0.006296286548693076,0.002585656945290483
2021-09-14,0.18333333333333332,0.11666666666666667,0.2,0.55,0.7333333333333333,0.25,0.0031828884555626857,0.0016793227814524336,0.0023572845475513305,0.0046254806709993875,0.006296286548693076,0.002585656945290483
2021-09-15,0.18333333333333332,0.11666666666666667,0.2,0.5666666666666667,0.75,0.26666666666666666,0.0031828884555626857,0.0016793227814524336,0.0023572845475513305,0.004727730159751945,0.006392071989306103,0.0027474692430251107
2021-09-16,0.2,0.11666666666666667,0.2,0.5833333333333334,0.75,0.26666666666666666,0.0033401211599652014,0.0016793227814524336,0.0023572845475513305,0.004814990194655959,0.006392071989306103,0.0027474692430251107
2021-09-17,0.2,0.11666666666666667,0.2,0.6,0.7833333333333333,0.2833333333333333,0.0033401211599652014,0.0016793227814524336,0.0023572845475513305,0.004806376930228741,0.006542222139456253,0.002850988911762171
2021-09-18,0.2,0.11666666666666667,0.2,0.6166666666666667,0.7833333333333333,0.3,0.0033401211599652014,0.0016793227814524336,0.0023572845475513305,0.004993642847831737,0.0062913970569480025,0.003044787361374574
2021-09-19,0.2,0.11666666666666667,0.21666666666666667,0.6,0.7666666666666667,0.3,0.0033401211599652014,0.0016793227814524336,0.0022794457197125024,0.004852399909978629,0.006108246873797819,0.003044787361374574
